"subject" "activity" "features" "mean" "sd"
26 "LAYING" "fBodyAccMag()335" -0.833575284502632 -0.878143222368421
26 "LAYING" "fBodyBodyAccJerkMag()335" -0.830547424631579 -0.826995787168421
26 "LAYING" "fBodyBodyGyroMag()335" -0.858448262368421 -0.844176812763158
26 "LAYING" "fBodyBodyGyroJerkMag()335" -0.906561773684211 -0.904572438947368
27 "WALKING" "tBodyAcc()-X336" 0.27698414 -0.0590628774508772
27 "WALKING" "tBodyAcc()-Y336" -0.0203134311782456 0.128835671257895
27 "WALKING" "tBodyAcc()-Z336" -0.102821732754386 -0.502947272280702
27 "WALKING" "tGravityAcc()-X336" 0.948045888947368 -0.963104015263158
27 "WALKING" "tGravityAcc()-Y336" -0.222742489824561 -0.951669684736842
27 "WALKING" "tGravityAcc()-Z336" -0.0139068738298246 -0.945150451403509
27 "WALKING" "tBodyAccJerk()-X336" 0.0257556254526316 -0.0437062868245614
27 "WALKING" "tBodyAccJerk()-Y336" 0.0134600635122807 0.0614779460068421
27 "WALKING" "tBodyAccJerk()-Z336" 0.0312237445368421 -0.655574644210526
27 "WALKING" "tBodyGyro()-X336" -0.104148447780702 -0.435051622994737
27 "WALKING" "tBodyGyro()-Y336" -0.0271151285070175 -0.429458336666667
27 "WALKING" "tBodyGyro()-Z336" 0.0814915570614035 -0.449633568368421
27 "WALKING" "tBodyGyroJerk()-X336" -0.0601998194491228 -0.302440108052632
27 "WALKING" "tBodyGyroJerk()-Y336" -0.0469108509596491 -0.61637153
27 "WALKING" "tBodyGyroJerk()-Z336" -0.0411953843198246 -0.452847563561403
27 "WALKING" "tBodyAccMag()336" -0.0320663564350877 -0.0739685390649123
27 "WALKING" "tGravityAccMag()336" -0.0320663564350877 -0.0739685390649123
27 "WALKING" "tBodyAccJerkMag()336" -0.162915044305263 4.01483385964922e-05
27 "WALKING" "tBodyGyroMag()336" -0.267151225115789 -0.407814420690175
27 "WALKING" "tBodyGyroJerkMag()336" -0.510382714912281 -0.535292593333333
27 "WALKING" "fBodyAcc()-X336" -0.0517131116140351 -0.0643017757017544
27 "WALKING" "fBodyAcc()-Y336" 0.151508205391228 0.0433516209140351
27 "WALKING" "fBodyAcc()-Z336" -0.558471485438596 -0.517648140175439
27 "WALKING" "fBodyAccJerk()-X336" -0.084526636 -0.0878138670719298
27 "WALKING" "fBodyAccJerk()-Y336" 0.00425564232982456 0.0510745586315789
27 "WALKING" "fBodyAccJerk()-Z336" -0.628134035087719 -0.681884539298246
27 "WALKING" "fBodyGyro()-X336" -0.257025463647368 -0.492904876877193
27 "WALKING" "fBodyGyro()-Y336" -0.478230700877193 -0.411373585263158
27 "WALKING" "fBodyGyro()-Z336" -0.337737787526316 -0.544766738947368
27 "WALKING" "fBodyAccMag()336" -0.0193025966842105 -0.253367662108772
27 "WALKING" "fBodyBodyAccJerkMag()336" 0.0170102488964912 -0.0290538445245614
27 "WALKING" "fBodyBodyGyroMag()336" -0.43162660734386 -0.494713737719298
27 "WALKING" "fBodyBodyGyroJerkMag()336" -0.545782906105263 -0.556458023508772
27 "WALKING_UPSTAIRS" "tBodyAcc()-X337" 0.276012662941176 -0.964195599803922
27 "WALKING_UPSTAIRS" "tBodyAcc()-Y337" -0.0141965078862745 -0.911914906588235
27 "WALKING_UPSTAIRS" "tBodyAcc()-Z337" -0.103021631158824 -0.91149229745098
27 "WALKING_UPSTAIRS" "tGravityAcc()-X337" 0.92939381254902 -0.985025140392157
27 "WALKING_UPSTAIRS" "tGravityAcc()-Y337" -0.110423506882353 -0.963623404705882
27 "WALKING_UPSTAIRS" "tGravityAcc()-Z337" -0.0595756817843137 -0.933044747254902
27 "WALKING_UPSTAIRS" "tBodyAccJerk()-X337" 0.075445941227451 -0.965074665490196
27 "WALKING_UPSTAIRS" "tBodyAccJerk()-Y337" 0.00588061312809804 -0.947658712921569
27 "WALKING_UPSTAIRS" "tBodyAccJerk()-Z337" -0.0224113361739412 -0.976280034509804
27 "WALKING_UPSTAIRS" "tBodyGyro()-X337" -0.0405501530313725 -0.944431196607843
27 "WALKING_UPSTAIRS" "tBodyGyro()-Y337" -0.0838362392156863 -0.949063700196078
27 "WALKING_UPSTAIRS" "tBodyGyro()-Z337" 0.0944858398823529 -0.957791325882353
27 "WALKING_UPSTAIRS" "tBodyGyroJerk()-X337" -0.0873963930980392 -0.962695549411765
27 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Y337" -0.0471854067313726 -0.972940620196078
27 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Z337" -0.0554245350333333 -0.97406323627451
27 "WALKING_UPSTAIRS" "tBodyAccMag()337" -0.932242597058824 -0.921267466862745
27 "WALKING_UPSTAIRS" "tGravityAccMag()337" -0.932242597058824 -0.921267466862745
27 "WALKING_UPSTAIRS" "tBodyAccJerkMag()337" -0.964191901960784 -0.956010395686275
27 "WALKING_UPSTAIRS" "tBodyGyroMag()337" -0.922585660980392 -0.924073177868627
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMag()337" -0.973015715098039 -0.966662388823529
27 "WALKING_UPSTAIRS" "fBodyAcc()-X337" -0.963586049215686 -0.964637316862745
27 "WALKING_UPSTAIRS" "fBodyAcc()-Y337" -0.923634490078431 -0.911528827127451
27 "WALKING_UPSTAIRS" "fBodyAcc()-Z337" -0.938050196509804 -0.904714497843137
27 "WALKING_UPSTAIRS" "fBodyAccJerk()-X337" -0.966691567647059 -0.96657296745098
27 "WALKING_UPSTAIRS" "fBodyAccJerk()-Y337" -0.949317396862745 -0.949564399058824
27 "WALKING_UPSTAIRS" "fBodyAccJerk()-Z337" -0.972784231568627 -0.978420802745098
27 "WALKING_UPSTAIRS" "fBodyGyro()-X337" -0.937799266078431 -0.946905060294118
27 "WALKING_UPSTAIRS" "fBodyGyro()-Y337" -0.954293534313726 -0.946891448235294
27 "WALKING_UPSTAIRS" "fBodyGyro()-Z337" -0.955896034117647 -0.962432162156863
27 "WALKING_UPSTAIRS" "fBodyAccMag()337" -0.929762954176471 -0.929058741176471
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag()337" -0.953685375294118 -0.958264129803922
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag()337" -0.937632274313726 -0.928850038352941
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag()337" -0.96723817 -0.968064010588235
27 "WALKING_DOWNSTAIRS" "tBodyAcc()-X338" 0.271453435454545 -0.839745425454545
27 "WALKING_DOWNSTAIRS" "tBodyAcc()-Y338" -0.0202769197568182 -0.749160213068182
27 "WALKING_DOWNSTAIRS" "tBodyAcc()-Z338" -0.102818999204545 -0.745978066895455
27 "WALKING_DOWNSTAIRS" "tGravityAcc()-X338" 0.143096569522727 -0.951098184090909
27 "WALKING_DOWNSTAIRS" "tGravityAcc()-Y338" 0.263614913431818 -0.961354986590909
27 "WALKING_DOWNSTAIRS" "tGravityAcc()-Z338" 0.596358721818182 -0.936179665909091
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-X338" 0.0828527958636364 -0.848296089772727
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Y338" 0.0131503036454545 -0.804512034868182
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Z338" -0.0159020724215909 -0.827106399772727
27 "WALKING_DOWNSTAIRS" "tBodyGyro()-X338" -0.00506710729090909 -0.879027881363636
27 "WALKING_DOWNSTAIRS" "tBodyGyro()-Y338" -0.111137995951364 -0.787073816977273
27 "WALKING_DOWNSTAIRS" "tBodyGyro()-Z338" 0.111084622592045 -0.829398100681818
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-X338" -0.103602948084091 -0.855333723181818
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Y338" -0.0254205128931818 -0.799835662159091
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Z338" -0.0518527484772727 -0.884619049090909
27 "WALKING_DOWNSTAIRS" "tBodyAccMag()338" -0.783504115704545 -0.808749418409091
27 "WALKING_DOWNSTAIRS" "tGravityAccMag()338" -0.783504115704545 -0.808749418409091
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag()338" -0.818958051681818 -0.820148017272727
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag()338" -0.791159004545455 -0.788669751636364
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag()338" -0.835281181363636 -0.800639442931818
27 "WALKING_DOWNSTAIRS" "fBodyAcc()-X338" -0.850867707045455 -0.836044140454545
27 "WALKING_DOWNSTAIRS" "fBodyAcc()-Y338" -0.777624879847727 -0.752461850568182
27 "WALKING_DOWNSTAIRS" "fBodyAcc()-Z338" -0.782263469977273 -0.746920810993182
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-X338" -0.858044297954546 -0.852062792272727
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Y338" -0.825608125454545 -0.794943840863636
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Z338" -0.819863296954545 -0.8327576675
27 "WALKING_DOWNSTAIRS" "fBodyGyro()-X338" -0.849284154772727 -0.889131918863636
27 "WALKING_DOWNSTAIRS" "fBodyGyro()-Y338" -0.776899491795455 -0.796982871568182
27 "WALKING_DOWNSTAIRS" "fBodyGyro()-Z338" -0.823393491590909 -0.847295353409091
27 "WALKING_DOWNSTAIRS" "fBodyAccMag()338" -0.809647940454545 -0.838687282727273
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag()338" -0.821157715 -0.818762096590909
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag()338" -0.795518561727273 -0.823058977045454
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag()338" -0.803599260181818 -0.810768121
27 "SITTING" "tBodyAcc()-X339" 0.273593316571429 -0.300851426787143
27 "SITTING" "tBodyAcc()-Y339" -0.022021307463 -0.110248093503571
27 "SITTING" "tBodyAcc()-Z339" -0.113584753228571 -0.0988152561542857
27 "SITTING" "tGravityAcc()-X339" 0.890303762857143 -0.957054534142857
27 "SITTING" "tGravityAcc()-Y339" -0.256093798285714 -0.940805062
27 "SITTING" "tGravityAcc()-Z339" -0.267508892714286 -0.913704449428571
27 "SITTING" "tBodyAccJerk()-X339" 0.0843162827442857 -0.329316507728571
27 "SITTING" "tBodyAccJerk()-Y339" -0.00562332957857143 -0.275719898328286
27 "SITTING" "tBodyAccJerk()-Z339" -0.0209049065614286 -0.394084149914286
27 "SITTING" "tBodyGyro()-X339" -0.0987817454857143 -0.527953739
27 "SITTING" "tBodyGyro()-Y339" -0.0307569796842857 -0.223941740942857
27 "SITTING" "tBodyGyro()-Z339" 0.137778154659714 -0.339200086628571
27 "SITTING" "tBodyGyroJerk()-X339" -0.0731621418257143 -0.55471578
27 "SITTING" "tBodyGyroJerk()-Y339" -0.0600236852342857 -0.276899197914286
27 "SITTING" "tBodyGyroJerk()-Z339" -0.0731597606142857 -0.557210870428571
27 "SITTING" "tBodyAccMag()339" -0.157735569957143 -0.263253269985714
27 "SITTING" "tGravityAccMag()339" -0.157735569957143 -0.263253269985714
27 "SITTING" "tBodyAccJerkMag()339" -0.296458718685714 -0.266587671568571
27 "SITTING" "tBodyGyroMag()339" -0.201892250891429 -0.316226854785714
27 "SITTING" "tBodyGyroJerkMag()339" -0.388952119228571 -0.327811700964286
27 "SITTING" "fBodyAcc()-X339" -0.317777291928571 -0.2958084807
27 "SITTING" "fBodyAcc()-Y339" -0.149094889122 -0.149279851162857
27 "SITTING" "fBodyAcc()-Z339" -0.192014785318571 -0.123660932602143
27 "SITTING" "fBodyAccJerk()-X339" -0.370963154555714 -0.346395125185714
27 "SITTING" "fBodyAccJerk()-Y339" -0.322967923642857 -0.273103454411571
27 "SITTING" "fBodyAccJerk()-Z339" -0.366819308377143 -0.420053161857143
27 "SITTING" "fBodyGyro()-X339" -0.447461745571429 -0.556690893428571
27 "SITTING" "fBodyGyro()-Y339" -0.182015084772857 -0.259241768058571
27 "SITTING" "fBodyGyro()-Z339" -0.345031472571429 -0.400151829142857
27 "SITTING" "fBodyAccMag()339" -0.238569986284286 -0.394104388142857
27 "SITTING" "fBodyBodyAccJerkMag()339" -0.253686668377143 -0.289030472139429
27 "SITTING" "fBodyBodyGyroMag()339" -0.294444689085714 -0.460024757571429
27 "SITTING" "fBodyBodyGyroJerkMag()339" -0.317535875984286 -0.390572763335714
27 "STANDING" "tBodyAcc()-X340" 0.278442907875 -0.908128778625
27 "STANDING" "tBodyAcc()-Y340" -0.01248954271875 -0.84271042726875
27 "STANDING" "tBodyAcc()-Z340" -0.1103095494625 -0.863440554425
27 "STANDING" "tGravityAcc()-X340" 0.68292829175 -0.974936334375
27 "STANDING" "tGravityAcc()-Y340" 0.10015160115 -0.96346056275
27 "STANDING" "tGravityAcc()-Z340" 0.0748484685625 -0.96239351325
27 "STANDING" "tBodyAccJerk()-X340" 0.0775278916875 -0.933660132
27 "STANDING" "tBodyAccJerk()-Y340" 0.005042415333125 -0.915695227875
27 "STANDING" "tBodyAccJerk()-Z340" -0.011291096582125 -0.93877328775
27 "STANDING" "tBodyGyro()-X340" -0.0309724785856 -0.92071216525
27 "STANDING" "tBodyGyro()-Y340" -0.07171842465 -0.907340995125
27 "STANDING" "tBodyGyro()-Z340" 0.089526932994875 -0.8713639755
27 "STANDING" "tBodyGyroJerk()-X340" -0.09781821592875 -0.94632955325
27 "STANDING" "tBodyGyroJerk()-Y340" -0.03935468974875 -0.940503665375
27 "STANDING" "tBodyGyroJerk()-Z340" -0.0511800763425 -0.946215597
27 "STANDING" "tBodyAccMag()340" -0.87064537434125 -0.881432561875
27 "STANDING" "tGravityAccMag()340" -0.87064537434125 -0.881432561875
27 "STANDING" "tBodyAccJerkMag()340" -0.927293753625 -0.926672751625
27 "STANDING" "tBodyGyroMag()340" -0.870351295625 -0.888269724125
27 "STANDING" "tBodyGyroJerkMag()340" -0.943232195375 -0.943011963625
27 "STANDING" "fBodyAcc()-X340" -0.915994646625 -0.905396673625
27 "STANDING" "fBodyAcc()-Y340" -0.8699960111125 -0.8395632238125
27 "STANDING" "fBodyAcc()-Z340" -0.8910794397125 -0.85918469861125
27 "STANDING" "fBodyAccJerk()-X340" -0.936631968 -0.936648009125
27 "STANDING" "fBodyAccJerk()-Y340" -0.91939320275 -0.91750088075
27 "STANDING" "fBodyAccJerk()-Z340" -0.933834656375 -0.94228664525
27 "STANDING" "fBodyGyro()-X340" -0.914158487625 -0.923452826125
27 "STANDING" "fBodyGyro()-Y340" -0.910592198875 -0.906191765125
27 "STANDING" "fBodyGyro()-Z340" -0.8827076793625 -0.87977935925
27 "STANDING" "fBodyAccMag()340" -0.896397583 -0.891900053
27 "STANDING" "fBodyBodyAccJerkMag()340" -0.924167596125 -0.929497709125
27 "STANDING" "fBodyBodyGyroMag()340" -0.904113330875 -0.897292573375
27 "STANDING" "fBodyBodyGyroJerkMag()340" -0.94041839225 -0.95098327275
27 "LAYING" "tBodyAcc()-X341" 0.277323705635135 -0.312904371621622
27 "LAYING" "tBodyAcc()-Y341" -0.0199575119175676 0.0593054064013514
27 "LAYING" "tBodyAcc()-Z341" -0.110267459648649 -0.46030526172973
27 "LAYING" "tGravityAcc()-X341" 0.737244178378378 -0.96627919472973
27 "LAYING" "tGravityAcc()-Y341" -0.0868778104054054 -0.944505250540541
27 "LAYING" "tGravityAcc()-Z341" 0.0552562709671622 -0.947183986351351
27 "LAYING" "tBodyAccJerk()-X341" 0.0797447594783108 -0.285189289174324
27 "LAYING" "tBodyAccJerk()-Y341" 0.0161292488837838 -0.126971583154054
27 "LAYING" "tBodyAccJerk()-Z341" 0.00389758720554054 -0.591279663918919
27 "LAYING" "tBodyGyro()-X341" -0.072899850072973 -0.430538204364865
27 "LAYING" "tBodyGyro()-Y341" -0.0476914698556757 -0.497271225135135
27 "LAYING" "tBodyGyro()-Z341" 0.0697141405762162 -0.423097853581081
27 "LAYING" "tBodyGyroJerk()-X341" -0.0793054292797297 -0.378644317594595
27 "LAYING" "tBodyGyroJerk()-Y341" -0.0476743500459459 -0.668947231216216
27 "LAYING" "tBodyGyroJerk()-Z341" -0.0544815124432432 -0.368889384716216
27 "LAYING" "tBodyAccMag()341" -0.192534342431081 -0.292255885209459
27 "LAYING" "tGravityAccMag()341" -0.192534342431081 -0.292255885209459
27 "LAYING" "tBodyAccJerkMag()341" -0.291087362818919 -0.253300230249595
27 "LAYING" "tBodyGyroMag()341" -0.310608985162162 -0.398641628702703
27 "LAYING" "tBodyGyroJerkMag()341" -0.527450756621622 -0.599176939594595
27 "LAYING" "fBodyAcc()-X341" -0.327669128406757 -0.309344534472973
27 "LAYING" "fBodyAcc()-Y341" -0.0221466277297297 0.0317339674743243
27 "LAYING" "fBodyAcc()-Z341" -0.472108039527027 -0.501094636621622
27 "LAYING" "fBodyAccJerk()-X341" -0.328749504898649 -0.304634624421797
27 "LAYING" "fBodyAccJerk()-Y341" -0.201957208562162 -0.103997433240541
27 "LAYING" "fBodyAccJerk()-Z341" -0.554727917240541 -0.627035187837838
27 "LAYING" "fBodyGyro()-X341" -0.295315297158108 -0.475975331081081
27 "LAYING" "fBodyGyro()-Y341" -0.522604999459459 -0.491436974864865
27 "LAYING" "fBodyGyro()-Z341" -0.309183795716216 -0.520416856081081
27 "LAYING" "fBodyAccMag()341" -0.253694571337838 -0.426553915405405
27 "LAYING" "fBodyBodyAccJerkMag()341" -0.259398175732432 -0.253488365216892
27 "LAYING" "fBodyBodyGyroMag()341" -0.450903048351351 -0.469623499959459
27 "LAYING" "fBodyBodyGyroJerkMag()341" -0.609372724594595 -0.615439566621622
28 "WALKING" "tBodyAcc()-X342" 0.277958329074074 -0.847870003148148
28 "WALKING" "tBodyAcc()-Y342" -0.0170743359612963 -0.704859905185185
28 "WALKING" "tBodyAcc()-Z342" -0.115208882425926 -0.844514994259259
28 "WALKING" "tGravityAcc()-X342" 0.934331103518519 -0.989907134444444
28 "WALKING" "tGravityAcc()-Y342" -0.188460455925926 -0.969630198148148
28 "WALKING" "tGravityAcc()-Z342" 0.0742916831174074 -0.959223899259259
28 "WALKING" "tBodyAccJerk()-X342" 0.0736340054574074 -0.889173705
28 "WALKING" "tBodyAccJerk()-Y342" -0.00356565150657407 -0.806847958666667
28 "WALKING" "tBodyAccJerk()-Z342" -0.0036661022062963 -0.938726747777778
28 "WALKING" "tBodyGyro()-X342" -0.056692130987037 -0.874516323148148
28 "WALKING" "tBodyGyro()-Y342" -0.0527155838518518 -0.872427400555556
28 "WALKING" "tBodyGyro()-Z342" 0.0877568206851852 -0.811523044574074
28 "WALKING" "tBodyGyroJerk()-X342" -0.0936152027592593 -0.903188375
28 "WALKING" "tBodyGyroJerk()-Y342" -0.03858713575 -0.952564320925926
28 "WALKING" "tBodyGyroJerk()-Z342" -0.0623880730925926 -0.869583893888889
28 "WALKING" "tBodyAccMag()342" -0.789502582507407 -0.839680866111111
28 "WALKING" "tGravityAccMag()342" -0.789502582507407 -0.839680866111111
28 "WALKING" "tBodyAccJerkMag()342" -0.871419044444444 -0.874339828333333
28 "WALKING" "tBodyGyroMag()342" -0.813156047351852 -0.854630952222222
28 "WALKING" "tBodyGyroJerkMag()342" -0.92204049462963 -0.933733234814815
28 "WALKING" "fBodyAcc()-X342" -0.869246134814815 -0.840728418518519
28 "WALKING" "fBodyAcc()-Y342" -0.746361323944444 -0.703024602407407
28 "WALKING" "fBodyAcc()-Z342" -0.890719488148148 -0.833361644240741
28 "WALKING" "fBodyAccJerk()-X342" -0.89087363037037 -0.897954565555556
28 "WALKING" "fBodyAccJerk()-Y342" -0.824201994277778 -0.801099591888889
28 "WALKING" "fBodyAccJerk()-Z342" -0.93142256037037 -0.944746513518518
28 "WALKING" "fBodyGyro()-X342" -0.859530613333333 -0.880360948518519
28 "WALKING" "fBodyGyro()-Y342" -0.906949552592593 -0.85613564
28 "WALKING" "fBodyGyro()-Z342" -0.811651058018519 -0.828917057592593
28 "WALKING" "fBodyAccMag()342" -0.852418456481482 -0.857098997222222
28 "WALKING" "fBodyBodyAccJerkMag()342" -0.866593491111111 -0.884775537407407
28 "WALKING" "fBodyBodyGyroMag()342" -0.880426777962963 -0.863097728703704
28 "WALKING" "fBodyBodyGyroJerkMag()342" -0.934254062962963 -0.93749368462963
28 "WALKING_UPSTAIRS" "tBodyAcc()-X343" 0.276113164705882 -0.993784273529412
28 "WALKING_UPSTAIRS" "tBodyAcc()-Y343" -0.0156787189823529 -0.985173151764706
28 "WALKING_UPSTAIRS" "tBodyAcc()-Z343" -0.109192118235294 -0.986436108235294
28 "WALKING_UPSTAIRS" "tGravityAcc()-X343" 0.344690747058824 -0.993080910588235
28 "WALKING_UPSTAIRS" "tGravityAcc()-Y343" 0.54633885627451 -0.994280246666667
28 "WALKING_UPSTAIRS" "tGravityAcc()-Z343" 0.288581276078431 -0.989060971960784
28 "WALKING_UPSTAIRS" "tBodyAccJerk()-X343" 0.0757107775686274 -0.992080775882353
28 "WALKING_UPSTAIRS" "tBodyAccJerk()-Y343" 0.00997351803196078 -0.986478464705882
28 "WALKING_UPSTAIRS" "tBodyAccJerk()-Z343" 0.000599284351137255 -0.991418065686275
28 "WALKING_UPSTAIRS" "tBodyGyro()-X343" -0.0285140825490196 -0.995770241568627
28 "WALKING_UPSTAIRS" "tBodyGyro()-Y343" -0.0683043236137255 -0.992237603529412
28 "WALKING_UPSTAIRS" "tBodyGyro()-Z343" 0.0865616985294118 -0.986367750196078
28 "WALKING_UPSTAIRS" "tBodyGyroJerk()-X343" -0.0975715061764706 -0.996505714705882
28 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Y343" -0.0406897845098039 -0.995862139803922
28 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Z343" -0.056620041745098 -0.994556734117647
28 "WALKING_UPSTAIRS" "tBodyAccMag()343" -0.990787682352941 -0.990100928431373
28 "WALKING_UPSTAIRS" "tGravityAccMag()343" -0.990787682352941 -0.990100928431373
28 "WALKING_UPSTAIRS" "tBodyAccJerkMag()343" -0.991105684117647 -0.993146189411765
28 "WALKING_UPSTAIRS" "tBodyGyroMag()343" -0.988293233333333 -0.989612898235294
28 "WALKING_UPSTAIRS" "tBodyGyroJerkMag()343" -0.996531536470588 -0.996897636078431
28 "WALKING_UPSTAIRS" "fBodyAcc()-X343" -0.993017989019608 -0.994181743333333
28 "WALKING_UPSTAIRS" "fBodyAcc()-Y343" -0.984282136862745 -0.985714161372549
28 "WALKING_UPSTAIRS" "fBodyAcc()-Z343" -0.988263771372549 -0.985738983529412
28 "WALKING_UPSTAIRS" "fBodyAccJerk()-X343" -0.992232148823529 -0.992620067647059
28 "WALKING_UPSTAIRS" "fBodyAccJerk()-Y343" -0.986435322156863 -0.987539340196078
28 "WALKING_UPSTAIRS" "fBodyAccJerk()-Z343" -0.989867073529412 -0.991529489803922
28 "WALKING_UPSTAIRS" "fBodyGyro()-X343" -0.994678135098039 -0.996094171764706
28 "WALKING_UPSTAIRS" "fBodyGyro()-Y343" -0.993197604509804 -0.991683664313725
28 "WALKING_UPSTAIRS" "fBodyGyro()-Z343" -0.987467491176471 -0.987286278823529
28 "WALKING_UPSTAIRS" "fBodyAccMag()343" -0.990850758823529 -0.99069036372549
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag()343" -0.992393906862745 -0.993052397254902
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag()343" -0.992415735098039 -0.989538824705882
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag()343" -0.996851738627451 -0.996834525098039
28 "WALKING_DOWNSTAIRS" "tBodyAcc()-X344" 0.278489087826087 -0.453225741521739
28 "WALKING_DOWNSTAIRS" "tBodyAcc()-Y344" -0.0164532721073913 -0.317659368130435
28 "WALKING_DOWNSTAIRS" "tBodyAcc()-Z344" -0.10829876923913 -0.604132843695652
28 "WALKING_DOWNSTAIRS" "tGravityAcc()-X344" 0.776265663043478 -0.982075559130435
28 "WALKING_DOWNSTAIRS" "tGravityAcc()-Y344" -0.0579677043478261 -0.971908569565217
28 "WALKING_DOWNSTAIRS" "tGravityAcc()-Z344" 0.134488697217391 -0.972411727391304
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-X344" 0.067028112 -0.479084446304348
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Y344" 0.0187163776347826 -0.409567725869565
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Z344" -0.00739783372826087 -0.756520499565217
28 "WALKING_DOWNSTAIRS" "tBodyGyro()-X344" -0.028209446126087 -0.69620077826087
28 "WALKING_DOWNSTAIRS" "tBodyGyro()-Y344" -0.0798760456276087 -0.602790811304348
28 "WALKING_DOWNSTAIRS" "tBodyGyro()-Z344" 0.0870281254108696 -0.606279333478261
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-X344" -0.0952059064456522 -0.595254466521739
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Y344" -0.0386542555608696 -0.794331390217391
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Z344" -0.0459520137130435 -0.722749015869565
28 "WALKING_DOWNSTAIRS" "tBodyAccMag()344" -0.405297574782609 -0.503282031152174
28 "WALKING_DOWNSTAIRS" "tGravityAccMag()344" -0.405297574782609 -0.503282031152174
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag()344" -0.508851279782609 -0.501096219695652
28 "WALKING_DOWNSTAIRS" "tBodyGyroMag()344" -0.563659394130435 -0.663393534130435
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag()344" -0.714855509782609 -0.786479447826087
28 "WALKING_DOWNSTAIRS" "fBodyAcc()-X344" -0.463816034565217 -0.449611047391304
28 "WALKING_DOWNSTAIRS" "fBodyAcc()-Y344" -0.335064126521739 -0.351810253478261
28 "WALKING_DOWNSTAIRS" "fBodyAcc()-Z344" -0.653281156956522 -0.608887593478261
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-X344" -0.508309069782609 -0.495216342608696
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Y344" -0.444220521521739 -0.411217934565217
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Z344" -0.728410476956522 -0.78386619
28 "WALKING_DOWNSTAIRS" "fBodyGyro()-X344" -0.604933445 -0.726058123913043
28 "WALKING_DOWNSTAIRS" "fBodyGyro()-Y344" -0.688291502826087 -0.561750994565217
28 "WALKING_DOWNSTAIRS" "fBodyGyro()-Z344" -0.590638400869565 -0.647862653913043
28 "WALKING_DOWNSTAIRS" "fBodyAccMag()344" -0.482861056130435 -0.592883764347826
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag()344" -0.487050840152174 -0.52312911673913
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag()344" -0.694926265 -0.70038645673913
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag()344" -0.781484929130435 -0.809851312847826
28 "SITTING" "tBodyAcc()-X345" 0.277837945 -0.570507245555556
28 "SITTING" "tBodyAcc()-Y345" -0.0175865898198611 -0.497648481527778
28 "SITTING" "tBodyAcc()-Z345" -0.109888438416667 -0.602829969305556
28 "SITTING" "tGravityAcc()-X345" 0.929461091111111 -0.9748422475
28 "SITTING" "tGravityAcc()-Y345" -0.255619561388889 -0.950879913055556
28 "SITTING" "tGravityAcc()-Z345" -0.00568366608333333 -0.933973230416667
28 "SITTING" "tBodyAccJerk()-X345" 0.08752314445 -0.667347115833333
28 "SITTING" "tBodyAccJerk()-Y345" 0.00235996777916667 -0.680268265
28 "SITTING" "tBodyAccJerk()-Z345" 0.000346064922222221 -0.851863533472222
28 "SITTING" "tBodyGyro()-X345" -0.0400435860305556 -0.694031429069444
